"","DateTime","CU.GTBY..BHZ.M"
"1",2010-01-12 21:00:00,-440.795
"2",2010-01-12 21:00:10,-614.3725
"3",2010-01-12 21:00:20,-424.615
"4",2010-01-12 21:00:30,-556.0175
"5",2010-01-12 21:00:40,-533.7975
"6",2010-01-12 21:00:50,-383.3925
"7",2010-01-12 21:01:00,-534.9
"8",2010-01-12 21:01:10,-427.8825
"9",2010-01-12 21:01:20,-685.55
"10",2010-01-12 21:01:30,-346.905
"11",2010-01-12 21:01:40,-554.2775
"12",2010-01-12 21:01:50,-372.2975
"13",2010-01-12 21:02:00,-416.9875
"14",2010-01-12 21:02:10,-729.94
"15",2010-01-12 21:02:20,-368.14
"16",2010-01-12 21:02:30,-475.18
"17",2010-01-12 21:02:40,-537.825
"18",2010-01-12 21:02:50,-516.985
"19",2010-01-12 21:03:00,-374.82
"20",2010-01-12 21:03:10,-739.8475
"21",2010-01-12 21:03:20,-74.5825
"22",2010-01-12 21:03:30,-837.775
"23",2010-01-12 21:03:40,-410.25
"24",2010-01-12 21:03:50,-382.3825
"25",2010-01-12 21:04:00,-816.8275
"26",2010-01-12 21:04:10,-251.0625
"27",2010-01-12 21:04:20,-486.495
"28",2010-01-12 21:04:30,-489.84
"29",2010-01-12 21:04:40,-426.9425
"30",2010-01-12 21:04:50,-692.22
"31",2010-01-12 21:05:00,-203.215
"32",2010-01-12 21:05:10,-627.185
"33",2010-01-12 21:05:20,-507.97
"34",2010-01-12 21:05:30,-609.1
"35",2010-01-12 21:05:40,-335.575
"36",2010-01-12 21:05:50,-597.3325
"37",2010-01-12 21:06:00,-493.3425
"38",2010-01-12 21:06:10,-482.84
"39",2010-01-12 21:06:20,-451.355
"40",2010-01-12 21:06:30,-444.93
"41",2010-01-12 21:06:40,-772.95
"42",2010-01-12 21:06:50,-82.4825
"43",2010-01-12 21:07:00,-722.8075
"44",2010-01-12 21:07:10,-547.09
"45",2010-01-12 21:07:20,-358.8675
"46",2010-01-12 21:07:30,-544.475
"47",2010-01-12 21:07:40,-597.025
"48",2010-01-12 21:07:50,-642.0575
"49",2010-01-12 21:08:00,-287.9825
"50",2010-01-12 21:08:10,-684.315
"51",2010-01-12 21:08:20,-415.7125
"52",2010-01-12 21:08:30,-481.6475
"53",2010-01-12 21:08:40,-639.12
"54",2010-01-12 21:08:50,-481.2525
"55",2010-01-12 21:09:00,-500.9725
"56",2010-01-12 21:09:10,-313.715
"57",2010-01-12 21:09:20,-561.0225
"58",2010-01-12 21:09:30,-507.9025
"59",2010-01-12 21:09:40,-591.3
"60",2010-01-12 21:09:50,-536.5325
"61",2010-01-12 21:10:00,-591.6325
"62",2010-01-12 21:10:10,-349.225
"63",2010-01-12 21:10:20,-725.63
"64",2010-01-12 21:10:30,-277.095
"65",2010-01-12 21:10:40,-514.6175
"66",2010-01-12 21:10:50,-448.33
"67",2010-01-12 21:11:00,-560.265
"68",2010-01-12 21:11:10,-535.8525
"69",2010-01-12 21:11:20,-456.37
"70",2010-01-12 21:11:30,-679.12
"71",2010-01-12 21:11:40,-370.1425
"72",2010-01-12 21:11:50,-601.1975
"73",2010-01-12 21:12:00,-500.155
"74",2010-01-12 21:12:10,-522.335
"75",2010-01-12 21:12:20,-509.8475
"76",2010-01-12 21:12:30,-634.54
"77",2010-01-12 21:12:40,-320.665
"78",2010-01-12 21:12:50,-592.935
"79",2010-01-12 21:13:00,-374.2
"80",2010-01-12 21:13:10,-566.76
"81",2010-01-12 21:13:20,-579.24
"82",2010-01-12 21:13:30,-492.8475
"83",2010-01-12 21:13:40,-570.5925
"84",2010-01-12 21:13:50,-426.9075
"85",2010-01-12 21:14:00,-564.5675
"86",2010-01-12 21:14:10,-447.8625
"87",2010-01-12 21:14:20,-534.745
"88",2010-01-12 21:14:30,-501.89
"89",2010-01-12 21:14:40,-502.79
"90",2010-01-12 21:14:50,-584.2425
"91",2010-01-12 21:15:00,-507.4475
"92",2010-01-12 21:15:10,-711.7825
"93",2010-01-12 21:15:20,-516.225
"94",2010-01-12 21:15:30,-329.67
"95",2010-01-12 21:15:40,-504.385
"96",2010-01-12 21:15:50,-581.0475
"97",2010-01-12 21:16:00,-448.65
"98",2010-01-12 21:16:10,-717.995
"99",2010-01-12 21:16:20,-386.115
"100",2010-01-12 21:16:30,-489.8225
"101",2010-01-12 21:16:40,-535.61
"102",2010-01-12 21:16:50,-420.7275
"103",2010-01-12 21:17:00,-897.6825
"104",2010-01-12 21:17:10,-209.565
"105",2010-01-12 21:17:20,-729.1125
"106",2010-01-12 21:17:30,-438.625
"107",2010-01-12 21:17:40,-489.1225
"108",2010-01-12 21:17:50,-567.1725
"109",2010-01-12 21:18:00,-481.96
"110",2010-01-12 21:18:10,-623.97
"111",2010-01-12 21:18:20,-361.94
"112",2010-01-12 21:18:30,-490.76
"113",2010-01-12 21:18:40,-578.3175
"114",2010-01-12 21:18:50,-669.255
"115",2010-01-12 21:19:00,-295.64
"116",2010-01-12 21:19:10,-638.5425
"117",2010-01-12 21:19:20,-508.5025
"118",2010-01-12 21:19:30,-572
"119",2010-01-12 21:19:40,-624.9825
"120",2010-01-12 21:19:50,-457.4125
"121",2010-01-12 21:20:00,-413.9275
"122",2010-01-12 21:20:10,-562.8875
"123",2010-01-12 21:20:20,-507.265
"124",2010-01-12 21:20:30,-558.4375
"125",2010-01-12 21:20:40,-494.895
"126",2010-01-12 21:20:50,-579.395
"127",2010-01-12 21:21:00,-800.855
"128",2010-01-12 21:21:10,-324.34
"129",2010-01-12 21:21:20,-715.8925
"130",2010-01-12 21:21:30,-324.1425
"131",2010-01-12 21:21:40,-554.98
"132",2010-01-12 21:21:50,-556.175
"133",2010-01-12 21:22:00,-591.1825
"134",2010-01-12 21:22:10,-476.1675
"135",2010-01-12 21:22:20,-413.015
"136",2010-01-12 21:22:30,-826.7875
"137",2010-01-12 21:22:40,-451.98
"138",2010-01-12 21:22:50,-416.205
"139",2010-01-12 21:23:00,-664.64
"140",2010-01-12 21:23:10,-378.945
"141",2010-01-12 21:23:20,-688.2425
"142",2010-01-12 21:23:30,-550.5075
"143",2010-01-12 21:23:40,-722.4475
"144",2010-01-12 21:23:50,-271.125
"145",2010-01-12 21:24:00,-553.785
"146",2010-01-12 21:24:10,-457.7275
"147",2010-01-12 21:24:20,-626.3475
"148",2010-01-12 21:24:30,-466.695
"149",2010-01-12 21:24:40,-499.1475
"150",2010-01-12 21:24:50,-598.1675
"151",2010-01-12 21:25:00,-571.74
"152",2010-01-12 21:25:10,-569.2575
"153",2010-01-12 21:25:20,-615.135
"154",2010-01-12 21:25:30,-679.01
"155",2010-01-12 21:25:40,-430.2725
"156",2010-01-12 21:25:50,-441.08
"157",2010-01-12 21:26:00,-727.23
"158",2010-01-12 21:26:10,-430.415
"159",2010-01-12 21:26:20,-580.4075
"160",2010-01-12 21:26:30,-386.8275
"161",2010-01-12 21:26:40,-445.24
"162",2010-01-12 21:26:50,-645.1925
"163",2010-01-12 21:27:00,-641.685
"164",2010-01-12 21:27:10,-498.64
"165",2010-01-12 21:27:20,-641.9825
"166",2010-01-12 21:27:30,-506.8125
"167",2010-01-12 21:27:40,-448.1875
"168",2010-01-12 21:27:50,-506.2025
"169",2010-01-12 21:28:00,-743.68
"170",2010-01-12 21:28:10,-533.165
"171",2010-01-12 21:28:20,-461.46
"172",2010-01-12 21:28:30,-413.5725
"173",2010-01-12 21:28:40,-636.0025
"174",2010-01-12 21:28:50,-517.0325
"175",2010-01-12 21:29:00,-665.46
"176",2010-01-12 21:29:10,-385.35
"177",2010-01-12 21:29:20,-551.545
"178",2010-01-12 21:29:30,-701.0375
"179",2010-01-12 21:29:40,-448.395
"180",2010-01-12 21:29:50,-626.58
"181",2010-01-12 21:30:00,-699.275
"182",2010-01-12 21:30:10,-287.9425
"183",2010-01-12 21:30:20,-655.235
"184",2010-01-12 21:30:30,-486.495
"185",2010-01-12 21:30:40,-475.3675
"186",2010-01-12 21:30:50,-849.265
"187",2010-01-12 21:31:00,-382.345
"188",2010-01-12 21:31:10,-627.2975
"189",2010-01-12 21:31:20,-510.625
"190",2010-01-12 21:31:30,-561.6775
"191",2010-01-12 21:31:40,-584.1625
"192",2010-01-12 21:31:50,-456.4575
"193",2010-01-12 21:32:00,-594.57
"194",2010-01-12 21:32:10,-722.755
"195",2010-01-12 21:32:20,-500.3125
"196",2010-01-12 21:32:30,-724.9325
"197",2010-01-12 21:32:40,-342.4925
"198",2010-01-12 21:32:50,-702.56
"199",2010-01-12 21:33:00,-426.2725
"200",2010-01-12 21:33:10,-539.82
"201",2010-01-12 21:33:20,-594.675
"202",2010-01-12 21:33:30,-606.3575
"203",2010-01-12 21:33:40,-504.8325
"204",2010-01-12 21:33:50,-511.735
"205",2010-01-12 21:34:00,-627.115
"206",2010-01-12 21:34:10,-669.04
"207",2010-01-12 21:34:20,-619.9425
"208",2010-01-12 21:34:30,-434.9125
"209",2010-01-12 21:34:40,-512.195
"210",2010-01-12 21:34:50,-482.7925
"211",2010-01-12 21:35:00,-695.135
"212",2010-01-12 21:35:10,-459.955
"213",2010-01-12 21:35:20,-648.9475
"214",2010-01-12 21:35:30,-388.8
"215",2010-01-12 21:35:40,-739.86
"216",2010-01-12 21:35:50,-582.095
"217",2010-01-12 21:36:00,-586.845
"218",2010-01-12 21:36:10,-545.1525
"219",2010-01-12 21:36:20,-747.23
"220",2010-01-12 21:36:30,-430.32
"221",2010-01-12 21:36:40,-461.3325
"222",2010-01-12 21:36:50,-624.43
"223",2010-01-12 21:37:00,-762.5375
"224",2010-01-12 21:37:10,-417.695
"225",2010-01-12 21:37:20,-587.8125
"226",2010-01-12 21:37:30,-623.1625
"227",2010-01-12 21:37:40,-518.265
"228",2010-01-12 21:37:50,-435.255
"229",2010-01-12 21:38:00,-538.1525
"230",2010-01-12 21:38:10,-754.3425
"231",2010-01-12 21:38:20,-675.5875
"232",2010-01-12 21:38:30,-440.95
"233",2010-01-12 21:38:40,-605.795
"234",2010-01-12 21:38:50,-549.565
"235",2010-01-12 21:39:00,-739.7625
"236",2010-01-12 21:39:10,-385.88
"237",2010-01-12 21:39:20,-476.155
"238",2010-01-12 21:39:30,-790.9425
"239",2010-01-12 21:39:40,-433.2125
"240",2010-01-12 21:39:50,-625.275
"241",2010-01-12 21:40:00,-653.52
"242",2010-01-12 21:40:10,-436.1425
"243",2010-01-12 21:40:20,-546.2675
"244",2010-01-12 21:40:30,-759.3275
"245",2010-01-12 21:40:40,-396.1525
"246",2010-01-12 21:40:50,-570.3825
"247",2010-01-12 21:41:00,-808.985
"248",2010-01-12 21:41:10,-614.02
"249",2010-01-12 21:41:20,-204.7425
"250",2010-01-12 21:41:30,-898.04
"251",2010-01-12 21:41:40,-452.8925
"252",2010-01-12 21:41:50,-741.6175
"253",2010-01-12 21:42:00,-497.2375
"254",2010-01-12 21:42:10,-582.24
"255",2010-01-12 21:42:20,-467.1325
"256",2010-01-12 21:42:30,-702.3675
"257",2010-01-12 21:42:40,-435.615
"258",2010-01-12 21:42:50,-678.605
"259",2010-01-12 21:43:00,-526.725
"260",2010-01-12 21:43:10,-538.31
"261",2010-01-12 21:43:20,-553.6725
"262",2010-01-12 21:43:30,-496.35
"263",2010-01-12 21:43:40,-712.49
"264",2010-01-12 21:43:50,-475.48
"265",2010-01-12 21:44:00,-729.5525
"266",2010-01-12 21:44:10,-725.865
"267",2010-01-12 21:44:20,-456.875
"268",2010-01-12 21:44:30,-579.6025
"269",2010-01-12 21:44:40,-581.3475
"270",2010-01-12 21:44:50,-664.9175
"271",2010-01-12 21:45:00,-523.9925
"272",2010-01-12 21:45:10,-343.33
"273",2010-01-12 21:45:20,-802.3375
"274",2010-01-12 21:45:30,-503.1325
"275",2010-01-12 21:45:40,-664.2575
"276",2010-01-12 21:45:50,-536.5725
"277",2010-01-12 21:46:00,-760.625
"278",2010-01-12 21:46:10,-332.37
"279",2010-01-12 21:46:20,-813.9025
"280",2010-01-12 21:46:30,-532.91
"281",2010-01-12 21:46:40,-563.8825
"282",2010-01-12 21:46:50,-520.9725
"283",2010-01-12 21:47:00,-814.12
"284",2010-01-12 21:47:10,-313.94
"285",2010-01-12 21:47:20,-670.45
"286",2010-01-12 21:47:30,-432.3475
"287",2010-01-12 21:47:40,-979.295
"288",2010-01-12 21:47:50,-399.0375
"289",2010-01-12 21:48:00,-505.185
"290",2010-01-12 21:48:10,-692.5775
"291",2010-01-12 21:48:20,-615.815
"292",2010-01-12 21:48:30,-271.8075
"293",2010-01-12 21:48:40,-899.84
"294",2010-01-12 21:48:50,-475.7575
"295",2010-01-12 21:49:00,-704.715
"296",2010-01-12 21:49:10,-445.4475
"297",2010-01-12 21:49:20,-680.3275
"298",2010-01-12 21:49:30,-634.55
"299",2010-01-12 21:49:40,-573.8775
"300",2010-01-12 21:49:50,-616.1525
"301",2010-01-12 21:50:00,-599.7575
"302",2010-01-12 21:50:10,-671.4575
"303",2010-01-12 21:50:20,-462.3775
"304",2010-01-12 21:50:30,-775.31
"305",2010-01-12 21:50:40,-421.815
"306",2010-01-12 21:50:50,-585.415
"307",2010-01-12 21:51:00,-625.5375
"308",2010-01-12 21:51:10,-547.615
"309",2010-01-12 21:51:20,-627.3675
"310",2010-01-12 21:51:30,-591.325
"311",2010-01-12 21:51:40,-495.7475
"312",2010-01-12 21:51:50,-818.9175
"313",2010-01-12 21:52:00,-620.425
"314",2010-01-12 21:52:10,-559.52
"315",2010-01-12 21:52:20,-630.765
"316",2010-01-12 21:52:30,-450.815
"317",2010-01-12 21:52:40,-650.3725
"318",2010-01-12 21:52:50,-550.1075
"319",2010-01-12 21:53:00,-656.335
"320",2010-01-12 21:53:10,-574.395
"321",2010-01-12 21:53:20,-673.3075
"322",2010-01-12 21:53:30,-667.025
"323",2010-01-12 21:53:40,-454.545
"324",2010-01-12 21:53:50,440989.18
"325",2010-01-12 21:54:00,-960313.0275
"326",2010-01-12 21:54:10,864679.6125
"327",2010-01-12 21:54:20,-160710.4025
"328",2010-01-12 21:54:30,-150268.53
"329",2010-01-12 21:54:40,-724698.96
"330",2010-01-12 21:54:50,2620729.215
"331",2010-01-12 21:55:00,-2063813.985
"332",2010-01-12 21:55:10,-1308646.895
"333",2010-01-12 21:55:20,218800.52
"334",2010-01-12 21:55:30,369991.9425
"335",2010-01-12 21:55:40,-151585.505
"336",2010-01-12 21:55:50,693047.1325
"337",2010-01-12 21:56:00,-304610.3325
"338",2010-01-12 21:56:10,-298850.065
"339",2010-01-12 21:56:20,222821.3875
"340",2010-01-12 21:56:30,71792.0675
"341",2010-01-12 21:56:40,1404628.205
"342",2010-01-12 21:56:50,-1244306.74
"343",2010-01-12 21:57:00,814850.955
"344",2010-01-12 21:57:10,-1239895.6375
"345",2010-01-12 21:57:20,877282.5525
"346",2010-01-12 21:57:30,-312649.9325
"347",2010-01-12 21:57:40,-279892.45
"348",2010-01-12 21:57:50,465913.26
"349",2010-01-12 21:58:00,-327365.965
"350",2010-01-12 21:58:10,-138980.7325
"351",2010-01-12 21:58:20,342441.0575
"352",2010-01-12 21:58:30,187394.7425
"353",2010-01-12 21:58:40,-328184.5325
"354",2010-01-12 21:58:50,355538.7175
"355",2010-01-12 21:59:00,-177348.7975
"356",2010-01-12 21:59:10,-23628.8875
"357",2010-01-12 21:59:20,174061.845
"358",2010-01-12 21:59:30,-235632.285
"359",2010-01-12 21:59:40,67135.6275
"360",2010-01-12 21:59:50,65628.455
"361",2010-01-12 22:00:00,-272531.1875
"362",2010-01-12 22:00:10,205159.2075
"363",2010-01-12 22:00:20,75527.1
"364",2010-01-12 22:00:30,-66632.6475
"365",2010-01-12 22:00:40,239862.6225
"366",2010-01-12 22:00:50,-239226.45
"367",2010-01-12 22:01:00,-133199.0975
"368",2010-01-12 22:01:10,-198241.7325
"369",2010-01-12 22:01:20,-87659.6275
"370",2010-01-12 22:01:30,176294.7625
"371",2010-01-12 22:01:40,59732.5475
"372",2010-01-12 22:01:50,13661.7325
"373",2010-01-12 22:02:00,-75372.915
"374",2010-01-12 22:02:10,125078.98
"375",2010-01-12 22:02:20,82314.88
"376",2010-01-12 22:02:30,31389.975
"377",2010-01-12 22:02:40,-235146.135
"378",2010-01-12 22:02:50,33247.72
"379",2010-01-12 22:03:00,135714.6175
"380",2010-01-12 22:03:10,-251560.9
"381",2010-01-12 22:03:20,53191.78
"382",2010-01-12 22:03:30,194294.0675
"383",2010-01-12 22:03:40,-31742.14
"384",2010-01-12 22:03:50,-66382.73
"385",2010-01-12 22:04:00,-46295.18
"386",2010-01-12 22:04:10,-27855.0125
"387",2010-01-12 22:04:20,185266.57
"388",2010-01-12 22:04:30,-230872.485
"389",2010-01-12 22:04:40,85110.9675
"390",2010-01-12 22:04:50,123699.2775
"391",2010-01-12 22:05:00,96320.87
"392",2010-01-12 22:05:10,52483.8925
"393",2010-01-12 22:05:20,-322071.4025
"394",2010-01-12 22:05:30,199930.15
"395",2010-01-12 22:05:40,-97073.6925
"396",2010-01-12 22:05:50,-73047.3225
"397",2010-01-12 22:06:00,31945.52
"398",2010-01-12 22:06:10,27237.0325
"399",2010-01-12 22:06:20,-2225.99
"400",2010-01-12 22:06:30,1702.2825
"401",2010-01-12 22:06:40,-10164.1125
"402",2010-01-12 22:06:50,1770.9175
"403",2010-01-12 22:07:00,88492.085
"404",2010-01-12 22:07:10,-81069.58
"405",2010-01-12 22:07:20,-13619.1175
"406",2010-01-12 22:07:30,-9268.97
"407",2010-01-12 22:07:40,27382.37
"408",2010-01-12 22:07:50,1114.56
"409",2010-01-12 22:08:00,-47380.0625
"410",2010-01-12 22:08:10,54996.7675
"411",2010-01-12 22:08:20,-38393.0425
"412",2010-01-12 22:08:30,-63932.815
"413",2010-01-12 22:08:40,44939.02
"414",2010-01-12 22:08:50,131545.9675
"415",2010-01-12 22:09:00,-5060
"416",2010-01-12 22:09:10,-123198.7525
"417",2010-01-12 22:09:20,65062.1
"418",2010-01-12 22:09:30,17824.12
"419",2010-01-12 22:09:40,-38877.9175
"420",2010-01-12 22:09:50,-19618.595
"421",2010-01-12 22:10:00,-3071.745
"422",2010-01-12 22:10:10,6145.6275
"423",2010-01-12 22:10:20,45966.625
"424",2010-01-12 22:10:30,-3848.1125
"425",2010-01-12 22:10:40,-2852.7025
"426",2010-01-12 22:10:50,-247.2825
"427",2010-01-12 22:11:00,-7731.895
"428",2010-01-12 22:11:10,38314.64
"429",2010-01-12 22:11:20,-54183.8525
"430",2010-01-12 22:11:30,-12640.8275
"431",2010-01-12 22:11:40,-73882.615
"432",2010-01-12 22:11:50,-12337.775
"433",2010-01-12 22:12:00,101617.94
"434",2010-01-12 22:12:10,23373.4275
"435",2010-01-12 22:12:20,-54380.735
"436",2010-01-12 22:12:30,65980.62
"437",2010-01-12 22:12:40,24146.95
"438",2010-01-12 22:12:50,-47034.91
"439",2010-01-12 22:13:00,-8396.41
"440",2010-01-12 22:13:10,7571.735
"441",2010-01-12 22:13:20,10217.3425
"442",2010-01-12 22:13:30,-5912.28
"443",2010-01-12 22:13:40,-12650.44
"444",2010-01-12 22:13:50,21749.7575
"445",2010-01-12 22:14:00,-3171.625
"446",2010-01-12 22:14:10,26189.7675
"447",2010-01-12 22:14:20,11135.2575
"448",2010-01-12 22:14:30,-73035.8025
"449",2010-01-12 22:14:40,-16700.7225
"450",2010-01-12 22:14:50,37565.8375
"451",2010-01-12 22:15:00,86561.23
"452",2010-01-12 22:15:10,1655.84
"453",2010-01-12 22:15:20,-81124.275
"454",2010-01-12 22:15:30,12869.4325
"455",2010-01-12 22:15:40,26325.6925
"456",2010-01-12 22:15:50,32838.5425
"457",2010-01-12 22:16:00,-16178.5675
"458",2010-01-12 22:16:10,-64587.1075
"459",2010-01-12 22:16:20,8781.9825
"460",2010-01-12 22:16:30,14573.3425
"461",2010-01-12 22:16:40,11328.515
"462",2010-01-12 22:16:50,-11434.38
"463",2010-01-12 22:17:00,-36822.42
"464",2010-01-12 22:17:10,9379.9325
"465",2010-01-12 22:17:20,38307.2725
"466",2010-01-12 22:17:30,-8028.02
"467",2010-01-12 22:17:40,34863.8425
"468",2010-01-12 22:17:50,-37248.18
"469",2010-01-12 22:18:00,48184.3275
"470",2010-01-12 22:18:10,-43142.875
"471",2010-01-12 22:18:20,13977.1825
"472",2010-01-12 22:18:30,-12580.465
"473",2010-01-12 22:18:40,1599.745
"474",2010-01-12 22:18:50,6923.8
"475",2010-01-12 22:19:00,14475.9475
"476",2010-01-12 22:19:10,-31833.3175
"477",2010-01-12 22:19:20,-14774.765
"478",2010-01-12 22:19:30,42210.8225
"479",2010-01-12 22:19:40,11719.38
"480",2010-01-12 22:19:50,-41689.8
"481",2010-01-12 22:20:00,30373.1525
"482",2010-01-12 22:20:10,28516.55
"483",2010-01-12 22:20:20,-35492.0475
"484",2010-01-12 22:20:30,53948.565
"485",2010-01-12 22:20:40,-53534.1125
"486",2010-01-12 22:20:50,12245.725
"487",2010-01-12 22:21:00,9187.9025
"488",2010-01-12 22:21:10,-19142.36
"489",2010-01-12 22:21:20,18845.055
"490",2010-01-12 22:21:30,-10137.8675
"491",2010-01-12 22:21:40,27813.79
"492",2010-01-12 22:21:50,-9961.11
"493",2010-01-12 22:22:00,-23915.0825
"494",2010-01-12 22:22:10,-10653.61
"495",2010-01-12 22:22:20,3580.545
"496",2010-01-12 22:22:30,35881.88
"497",2010-01-12 22:22:40,-29114.735
"498",2010-01-12 22:22:50,14967.28
"499",2010-01-12 22:23:00,8256.63
"500",2010-01-12 22:23:10,-19223.3775
"501",2010-01-12 22:23:20,4862.8325
"502",2010-01-12 22:23:30,-13204.62
"503",2010-01-12 22:23:40,19317.125
"504",2010-01-12 22:23:50,-24085.9775
"505",2010-01-12 22:24:00,17816.21
"506",2010-01-12 22:24:10,-5513.3525
"507",2010-01-12 22:24:20,31824.825
"508",2010-01-12 22:24:30,-17539.9975
"509",2010-01-12 22:24:40,3450.235
"510",2010-01-12 22:24:50,1812.4325
"511",2010-01-12 22:25:00,-40878.8875
"512",2010-01-12 22:25:10,46008.3875
"513",2010-01-12 22:25:20,7660.7525
"514",2010-01-12 22:25:30,6780.545
"515",2010-01-12 22:25:40,-12837.21
"516",2010-01-12 22:25:50,-20332.015
"517",2010-01-12 22:26:00,12164.4825
"518",2010-01-12 22:26:10,-3648.085
"519",2010-01-12 22:26:20,-4202.405
"520",2010-01-12 22:26:30,8633.9625
"521",2010-01-12 22:26:40,2345.2125
"522",2010-01-12 22:26:50,16715.9525
"523",2010-01-12 22:27:00,-3221.7825
"524",2010-01-12 22:27:10,4677.0025
"525",2010-01-12 22:27:20,-17746.3675
"526",2010-01-12 22:27:30,22776.2575
"527",2010-01-12 22:27:40,-57017.88
"528",2010-01-12 22:27:50,45680.4975
"529",2010-01-12 22:28:00,-26.015
"530",2010-01-12 22:28:10,-15227.755
"531",2010-01-12 22:28:20,-6224.3475
"532",2010-01-12 22:28:30,-12401.45
"533",2010-01-12 22:28:40,31031.575
"534",2010-01-12 22:28:50,-4423.3175
"535",2010-01-12 22:29:00,5743.2225
"536",2010-01-12 22:29:10,-1131.6775
"537",2010-01-12 22:29:20,-6482.875
"538",2010-01-12 22:29:30,-11132.465
"539",2010-01-12 22:29:40,32411.8125
"540",2010-01-12 22:29:50,-35334.08
