"","DateTime","G.FDF.00.BHZ.M"
"541",2010-01-12 22:30:00,2422.19
"542",2010-01-12 22:30:10,25567.375
"543",2010-01-12 22:30:20,-25739.645
"544",2010-01-12 22:30:30,2514.525
"545",2010-01-12 22:30:40,-1175.525
"546",2010-01-12 22:30:50,11082.55
"547",2010-01-12 22:31:00,-7834.46
"548",2010-01-12 22:31:10,4079.845
"549",2010-01-12 22:31:20,-10002.35
"550",2010-01-12 22:31:30,14447.005
"551",2010-01-12 22:31:40,-3659.995
"552",2010-01-12 22:31:50,4803.685
"553",2010-01-12 22:32:00,-4202.99
"554",2010-01-12 22:32:10,-12152.615
"555",2010-01-12 22:32:20,8386.35
"556",2010-01-12 22:32:30,7400.49
"557",2010-01-12 22:32:40,-16040.98
"558",2010-01-12 22:32:50,84.835
"559",2010-01-12 22:33:00,-3216.79
"560",2010-01-12 22:33:10,13206.64
"561",2010-01-12 22:33:20,-4477.55
"562",2010-01-12 22:33:30,8203.705
"563",2010-01-12 22:33:40,7043.9
"564",2010-01-12 22:33:50,-16469.275
"565",2010-01-12 22:34:00,-6377.385
"566",2010-01-12 22:34:10,21979.97
"567",2010-01-12 22:34:20,-13681.7
"568",2010-01-12 22:34:30,12085.845
"569",2010-01-12 22:34:40,-18957.505
"570",2010-01-12 22:34:50,24666.05
"571",2010-01-12 22:35:00,-16855.04
"572",2010-01-12 22:35:10,8603.1
"573",2010-01-12 22:35:20,7530.77
"574",2010-01-12 22:35:30,-29112.67
"575",2010-01-12 22:35:40,24322.525
"576",2010-01-12 22:35:50,-6482.28
"577",2010-01-12 22:36:00,-7957.425
"578",2010-01-12 22:36:10,4910.63
"579",2010-01-12 22:36:20,11462.995
"580",2010-01-12 22:36:30,-10869.81
"581",2010-01-12 22:36:40,4377.73
"582",2010-01-12 22:36:50,-6752.155
"583",2010-01-12 22:37:00,9756.245
"584",2010-01-12 22:37:10,-9836.085
"585",2010-01-12 22:37:20,-8966.38
"586",2010-01-12 22:37:30,579.015
"587",2010-01-12 22:37:40,13385.135
"588",2010-01-12 22:37:50,4295.055
"589",2010-01-12 22:38:00,-3581.035
"590",2010-01-12 22:38:10,-626.07
"591",2010-01-12 22:38:20,-4638.29
"592",2010-01-12 22:38:30,11707.945
"593",2010-01-12 22:38:40,-17829.72
"594",2010-01-12 22:38:50,1017.715
"595",2010-01-12 22:39:00,8925.6
"596",2010-01-12 22:39:10,-1982.695
"597",2010-01-12 22:39:20,-5882.21
"598",2010-01-12 22:39:30,6096.65
"599",2010-01-12 22:39:40,-9624.735
"600",2010-01-12 22:39:50,2773.345
"601",2010-01-12 22:40:00,497.39
"602",2010-01-12 22:40:10,3142.28
"603",2010-01-12 22:40:20,-4688.705
"604",2010-01-12 22:40:30,1604.28
"605",2010-01-12 22:40:40,-6533.04
"606",2010-01-12 22:40:50,3441.485
"607",2010-01-12 22:41:00,4776.79
"608",2010-01-12 22:41:10,251.44
"609",2010-01-12 22:41:20,-276.38
"610",2010-01-12 22:41:30,-4916.05
"611",2010-01-12 22:41:40,-1886.035
"612",2010-01-12 22:41:50,6617.765
"613",2010-01-12 22:42:00,-10882.245
"614",2010-01-12 22:42:10,4856.81
"615",2010-01-12 22:42:20,1445.27
"616",2010-01-12 22:42:30,-988.975
"617",2010-01-12 22:42:40,5634.935
"618",2010-01-12 22:42:50,6045.265
"619",2010-01-12 22:43:00,-13154.205
"620",2010-01-12 22:43:10,6640.5
"621",2010-01-12 22:43:20,255.47
"622",2010-01-12 22:43:30,-17953.395
"623",2010-01-12 22:43:40,19047.76
"624",2010-01-12 22:43:50,-5050.89
"625",2010-01-12 22:44:00,14178.625
"626",2010-01-12 22:44:10,-10276.27
"627",2010-01-12 22:44:20,-8009.46
"628",2010-01-12 22:44:30,3013
"629",2010-01-12 22:44:40,-2549.545
"630",2010-01-12 22:44:50,6193.59
"631",2010-01-12 22:45:00,-1238.455
"632",2010-01-12 22:45:10,651.915
"633",2010-01-12 22:45:20,-8191.055
"634",2010-01-12 22:45:30,866.685
"635",2010-01-12 22:45:40,-769.505
"636",2010-01-12 22:45:50,4807.13
"637",2010-01-12 22:46:00,-1104.56
"638",2010-01-12 22:46:10,5928.88
"639",2010-01-12 22:46:20,-5213.22
"640",2010-01-12 22:46:30,1259.015
"641",2010-01-12 22:46:40,-6646.255
"642",2010-01-12 22:46:50,11977.965
"643",2010-01-12 22:47:00,-11525.92
"644",2010-01-12 22:47:10,3596.07
"645",2010-01-12 22:47:20,-1635.35
"646",2010-01-12 22:47:30,5026.835
"647",2010-01-12 22:47:40,-3959.1
"648",2010-01-12 22:47:50,616.88
"649",2010-01-12 22:48:00,-2232.32
"650",2010-01-12 22:48:10,-765.745
"651",2010-01-12 22:48:20,-3452.215
"652",2010-01-12 22:48:30,7699.26
"653",2010-01-12 22:48:40,-6935.93
"654",2010-01-12 22:48:50,4087.79
"655",2010-01-12 22:49:00,-4073.69
"656",2010-01-12 22:49:10,1369.48
"657",2010-01-12 22:49:20,-498.82
"658",2010-01-12 22:49:30,2886.815
"659",2010-01-12 22:49:40,-4314.93
"660",2010-01-12 22:49:50,5983.94
"661",2010-01-12 22:50:00,675.75
"662",2010-01-12 22:50:10,-458.475
"663",2010-01-12 22:50:20,-1715.54
"664",2010-01-12 22:50:30,3465.92
"665",2010-01-12 22:50:40,-4444.88
"666",2010-01-12 22:50:50,-7634.06
"667",2010-01-12 22:51:00,8854.735
"668",2010-01-12 22:51:10,-2234.735
"669",2010-01-12 22:51:20,-238.175
"670",2010-01-12 22:51:30,-3408.24
"671",2010-01-12 22:51:40,9423.525
"672",2010-01-12 22:51:50,1589.64
"673",2010-01-12 22:52:00,-5331.995
"674",2010-01-12 22:52:10,-15034.57
"675",2010-01-12 22:52:20,10094.1
"676",2010-01-12 22:52:30,3449.225
"677",2010-01-12 22:52:40,-2682.64
"678",2010-01-12 22:52:50,312.95
"679",2010-01-12 22:53:00,-2157.2
"680",2010-01-12 22:53:10,-659.335
"681",2010-01-12 22:53:20,-4384.4
"682",2010-01-12 22:53:30,6595.315
"683",2010-01-12 22:53:40,2095.73
"684",2010-01-12 22:53:50,-5702.435
"685",2010-01-12 22:54:00,3775.35
"686",2010-01-12 22:54:10,-5217.355
"687",2010-01-12 22:54:20,5040.585
"688",2010-01-12 22:54:30,-9043.915
"689",2010-01-12 22:54:40,5709.335
"690",2010-01-12 22:54:50,1159.83
"691",2010-01-12 22:55:00,1473.21
"692",2010-01-12 22:55:10,-5207.605
"693",2010-01-12 22:55:20,3352.5
"694",2010-01-12 22:55:30,-137.345
"695",2010-01-12 22:55:40,870.765
"696",2010-01-12 22:55:50,-4393.145
"697",2010-01-12 22:56:00,9063.12
"698",2010-01-12 22:56:10,-8903.945
"699",2010-01-12 22:56:20,-2565.365
"700",2010-01-12 22:56:30,5164.605
"701",2010-01-12 22:56:40,538.185
"702",2010-01-12 22:56:50,-162.285
"703",2010-01-12 22:57:00,-2642.88
"704",2010-01-12 22:57:10,1356.725
"705",2010-01-12 22:57:20,-3145.815
"706",2010-01-12 22:57:30,4235.22
"707",2010-01-12 22:57:40,-886.745
"708",2010-01-12 22:57:50,1629.5
"709",2010-01-12 22:58:00,-5061.405
"710",2010-01-12 22:58:10,559.06
"711",2010-01-12 22:58:20,-3462.855
"712",2010-01-12 22:58:30,7306.415
"713",2010-01-12 22:58:40,-5702.3
"714",2010-01-12 22:58:50,6265.575
"715",2010-01-12 22:59:00,-6812.73
"716",2010-01-12 22:59:10,1951.43
"717",2010-01-12 22:59:20,-1801.905
"718",2010-01-12 22:59:30,641.795
"719",2010-01-12 22:59:40,725.93
"720",2010-01-12 22:59:50,-1062.97
"721",2010-01-12 23:00:00,2196.735
"722",2010-01-12 23:00:10,-1053.195
"723",2010-01-12 23:00:20,-673.865
"724",2010-01-12 23:00:30,-1844.955
"725",2010-01-12 23:00:40,-2427.63
"726",2010-01-12 23:00:50,103.255
"727",2010-01-12 23:01:00,-614.42
"728",2010-01-12 23:01:10,7474.015
"729",2010-01-12 23:01:20,-2949.88
"730",2010-01-12 23:01:30,-1199.525
"731",2010-01-12 23:01:40,-2978.89
"732",2010-01-12 23:01:50,1846.905
"733",2010-01-12 23:02:00,-3545.4
"734",2010-01-12 23:02:10,3146.155
"735",2010-01-12 23:02:20,-999.385
"736",2010-01-12 23:02:30,507.395
"737",2010-01-12 23:02:40,-277.085
"738",2010-01-12 23:02:50,-2921.04
"739",2010-01-12 23:03:00,3965.55
"740",2010-01-12 23:03:10,-5549.185
"741",2010-01-12 23:03:20,663.965
"742",2010-01-12 23:03:30,7633.25
"743",2010-01-12 23:03:40,-3652.595
"744",2010-01-12 23:03:50,2786.76
"745",2010-01-12 23:04:00,-11944.155
"746",2010-01-12 23:04:10,6951.225
"747",2010-01-12 23:04:20,-2916.92
"748",2010-01-12 23:04:30,4456.76
"749",2010-01-12 23:04:40,-3155.47
"750",2010-01-12 23:04:50,2200.97
"751",2010-01-12 23:05:00,-3889.765
"752",2010-01-12 23:05:10,5564.105
"753",2010-01-12 23:05:20,-3492.985
"754",2010-01-12 23:05:30,1374.29
"755",2010-01-12 23:05:40,-4616.565
"756",2010-01-12 23:05:50,3467.48
"757",2010-01-12 23:06:00,-2177.75
"758",2010-01-12 23:06:10,1922.24
"759",2010-01-12 23:06:20,-1300.76
"760",2010-01-12 23:06:30,-685.3
"761",2010-01-12 23:06:40,1272.47
"762",2010-01-12 23:06:50,-6937.545
"763",2010-01-12 23:07:00,10390.855
"764",2010-01-12 23:07:10,-7741.695
"765",2010-01-12 23:07:20,3566.325
"766",2010-01-12 23:07:30,-1751.595
"767",2010-01-12 23:07:40,-2026.605
"768",2010-01-12 23:07:50,3808.875
"769",2010-01-12 23:08:00,-2736.025
"770",2010-01-12 23:08:10,1833.28
"771",2010-01-12 23:08:20,-2659.045
"772",2010-01-12 23:08:30,3461.225
"773",2010-01-12 23:08:40,1140.86
"774",2010-01-12 23:08:50,-8172.51
"775",2010-01-12 23:09:00,2231.2
"776",2010-01-12 23:09:10,687.64
"777",2010-01-12 23:09:20,846.855
"778",2010-01-12 23:09:30,517.61
"779",2010-01-12 23:09:40,-2346.915
"780",2010-01-12 23:09:50,-615.71
"781",2010-01-12 23:10:00,1694.64
"782",2010-01-12 23:10:10,-2771.815
"783",2010-01-12 23:10:20,3727.365
"784",2010-01-12 23:10:30,-3167.085
"785",2010-01-12 23:10:40,2802.715
"786",2010-01-12 23:10:50,-4426.775
"787",2010-01-12 23:11:00,4072.71
"788",2010-01-12 23:11:10,-4162.4
"789",2010-01-12 23:11:20,4399.025
"790",2010-01-12 23:11:30,-5874.625
"791",2010-01-12 23:11:40,6155.055
"792",2010-01-12 23:11:50,-6127.215
"793",2010-01-12 23:12:00,3529.675
"794",2010-01-12 23:12:10,-3606.16
"795",2010-01-12 23:12:20,6224.395
"796",2010-01-12 23:12:30,-4754.215
"797",2010-01-12 23:12:40,-1531.755
"798",2010-01-12 23:12:50,-1048.755
"799",2010-01-12 23:13:00,3305.145
"800",2010-01-12 23:13:10,-2670.63
"801",2010-01-12 23:13:20,507.075
"802",2010-01-12 23:13:30,450.995
"803",2010-01-12 23:13:40,-2374.895
"804",2010-01-12 23:13:50,656.505
"805",2010-01-12 23:14:00,-426.88
"806",2010-01-12 23:14:10,1518.86
"807",2010-01-12 23:14:20,-2634.895
"808",2010-01-12 23:14:30,3222.195
"809",2010-01-12 23:14:40,-3900.635
"810",2010-01-12 23:14:50,958.69
"811",2010-01-12 23:15:00,-2032.42
"812",2010-01-12 23:15:10,4481.46
"813",2010-01-12 23:15:20,-3753.86
"814",2010-01-12 23:15:30,-1165.675
"815",2010-01-12 23:15:40,2455.74
"816",2010-01-12 23:15:50,1808.39
"817",2010-01-12 23:16:00,-3780.495
"818",2010-01-12 23:16:10,868.295
"819",2010-01-12 23:16:20,-3755
"820",2010-01-12 23:16:30,2460.06
"821",2010-01-12 23:16:40,1391.15
"822",2010-01-12 23:16:50,-1106.61
"823",2010-01-12 23:17:00,-103.97
"824",2010-01-12 23:17:10,-672.785
"825",2010-01-12 23:17:20,-1312.27
"826",2010-01-12 23:17:30,2923.705
"827",2010-01-12 23:17:40,-2426.255
"828",2010-01-12 23:17:50,-1452.93
"829",2010-01-12 23:18:00,1072.995
"830",2010-01-12 23:18:10,-108.68
"831",2010-01-12 23:18:20,-218.22
"832",2010-01-12 23:18:30,-1919.475
"833",2010-01-12 23:18:40,1892.72
"834",2010-01-12 23:18:50,-1055.555
"835",2010-01-12 23:19:00,2039.735
"836",2010-01-12 23:19:10,-4968.5
"837",2010-01-12 23:19:20,3616.42
"838",2010-01-12 23:19:30,-3401.235
"839",2010-01-12 23:19:40,4438.805
"840",2010-01-12 23:19:50,-3286.55
"841",2010-01-12 23:20:00,118.14
"842",2010-01-12 23:20:10,-397.03
"843",2010-01-12 23:20:20,-1202.22
"844",2010-01-12 23:20:30,1041.425
"845",2010-01-12 23:20:40,1524.575
"846",2010-01-12 23:20:50,-2069.71
"847",2010-01-12 23:21:00,-18.385
"848",2010-01-12 23:21:10,2117.29
"849",2010-01-12 23:21:20,-4715.615
"850",2010-01-12 23:21:30,2841.71
"851",2010-01-12 23:21:40,-2429.88
"852",2010-01-12 23:21:50,1467.97
"853",2010-01-12 23:22:00,-780.07
"854",2010-01-12 23:22:10,-671.72
"855",2010-01-12 23:22:20,-789.215
"856",2010-01-12 23:22:30,-667.585
"857",2010-01-12 23:22:40,6081.285
"858",2010-01-12 23:22:50,-5862.91
"859",2010-01-12 23:23:00,-466.605
"860",2010-01-12 23:23:10,-2005.66
"861",2010-01-12 23:23:20,-1087.08
"862",2010-01-12 23:23:30,4114.385
"863",2010-01-12 23:23:40,-202.58
"864",2010-01-12 23:23:50,1220.03
"865",2010-01-12 23:24:00,-5680.155
"866",2010-01-12 23:24:10,2231.64
"867",2010-01-12 23:24:20,-1592.23
"868",2010-01-12 23:24:30,3699.465
"869",2010-01-12 23:24:40,-2938.52
"870",2010-01-12 23:24:50,858.275
"871",2010-01-12 23:25:00,-868.72
"872",2010-01-12 23:25:10,690.515
"873",2010-01-12 23:25:20,-703.29
"874",2010-01-12 23:25:30,-2459.62
"875",2010-01-12 23:25:40,1140.685
"876",2010-01-12 23:25:50,-46.735
"877",2010-01-12 23:26:00,3148.33
"878",2010-01-12 23:26:10,-4653.02
"879",2010-01-12 23:26:20,536
"880",2010-01-12 23:26:30,-1478.05
"881",2010-01-12 23:26:40,2460.69
"882",2010-01-12 23:26:50,655.625
"883",2010-01-12 23:27:00,-2514.2
"884",2010-01-12 23:27:10,-265.69
"885",2010-01-12 23:27:20,-1670.685
"886",2010-01-12 23:27:30,3107.33
"887",2010-01-12 23:27:40,-658.985
"888",2010-01-12 23:27:50,-3422.055
"889",2010-01-12 23:28:00,2260.21
"890",2010-01-12 23:28:10,467.34
"891",2010-01-12 23:28:20,-441.03
"892",2010-01-12 23:28:30,405.115
"893",2010-01-12 23:28:40,-3351.68
"894",2010-01-12 23:28:50,460.41
"895",2010-01-12 23:29:00,-29.37
"896",2010-01-12 23:29:10,-1632.335
"897",2010-01-12 23:29:20,3240.835
"898",2010-01-12 23:29:30,-347.73
"899",2010-01-12 23:29:40,-3764.955
"900",2010-01-12 23:29:50,1819.315
"901",2010-01-12 23:30:00,-1634.055
"902",2010-01-12 23:30:10,4296.01
"903",2010-01-12 23:30:20,-6556.445
"904",2010-01-12 23:30:30,4689.57
"905",2010-01-12 23:30:40,-1785.2
"906",2010-01-12 23:30:50,2098.375
"907",2010-01-12 23:31:00,-2893.43
"908",2010-01-12 23:31:10,-1765.16
"909",2010-01-12 23:31:20,109.855
"910",2010-01-12 23:31:30,2993.745
"911",2010-01-12 23:31:40,-3120.955
"912",2010-01-12 23:31:50,1945.555
"913",2010-01-12 23:32:00,-2228.135
"914",2010-01-12 23:32:10,3349.92
"915",2010-01-12 23:32:20,-2896.855
"916",2010-01-12 23:32:30,748.98
"917",2010-01-12 23:32:40,-3496.95
"918",2010-01-12 23:32:50,3646.94
"919",2010-01-12 23:33:00,-5493.035
"920",2010-01-12 23:33:10,3000.625
"921",2010-01-12 23:33:20,-2160.38
"922",2010-01-12 23:33:30,2799.53
"923",2010-01-12 23:33:40,-4236.335
"924",2010-01-12 23:33:50,4754.94
"925",2010-01-12 23:34:00,-255.015
"926",2010-01-12 23:34:10,-1515.31
"927",2010-01-12 23:34:20,-752.995
"928",2010-01-12 23:34:30,-839.385
"929",2010-01-12 23:34:40,-1649.89
"930",2010-01-12 23:34:50,2120.665
"931",2010-01-12 23:35:00,1105.07
"932",2010-01-12 23:35:10,-265.605
"933",2010-01-12 23:35:20,-2123.315
"934",2010-01-12 23:35:30,-4795.91
"935",2010-01-12 23:35:40,2739.505
"936",2010-01-12 23:35:50,1733.275
"937",2010-01-12 23:36:00,5.765
"938",2010-01-12 23:36:10,-1367.615
"939",2010-01-12 23:36:20,1349.285
"940",2010-01-12 23:36:30,-2033.42
"941",2010-01-12 23:36:40,3326.77
"942",2010-01-12 23:36:50,-2761.965
"943",2010-01-12 23:37:00,-168.22
"944",2010-01-12 23:37:10,-1760.39
"945",2010-01-12 23:37:20,-1972.435
"946",2010-01-12 23:37:30,1621.635
"947",2010-01-12 23:37:40,1160.285
"948",2010-01-12 23:37:50,-50.815
"949",2010-01-12 23:38:00,-229.955
"950",2010-01-12 23:38:10,-3328.045
"951",2010-01-12 23:38:20,1904.34
"952",2010-01-12 23:38:30,264.095
"953",2010-01-12 23:38:40,2097.25
"954",2010-01-12 23:38:50,-2114.35
"955",2010-01-12 23:39:00,-935.675
"956",2010-01-12 23:39:10,-1577.815
"957",2010-01-12 23:39:20,2486.25
"958",2010-01-12 23:39:30,-490.93
"959",2010-01-12 23:39:40,-2336.845
"960",2010-01-12 23:39:50,1470.55
"961",2010-01-12 23:40:00,-779.91
"962",2010-01-12 23:40:10,-1838.06
"963",2010-01-12 23:40:20,-1779.015
"964",2010-01-12 23:40:30,1350.17
"965",2010-01-12 23:40:40,-1187.515
"966",2010-01-12 23:40:50,1212.635
"967",2010-01-12 23:41:00,1625.665
"968",2010-01-12 23:41:10,583.73
"969",2010-01-12 23:41:20,-2250.73
"970",2010-01-12 23:41:30,-958.34
"971",2010-01-12 23:41:40,675.37
"972",2010-01-12 23:41:50,-1238.83
"973",2010-01-12 23:42:00,1117.91
"974",2010-01-12 23:42:10,-1967.1
"975",2010-01-12 23:42:20,1851.09
"976",2010-01-12 23:42:30,-1452.565
"977",2010-01-12 23:42:40,-522.575
"978",2010-01-12 23:42:50,1178.775
"979",2010-01-12 23:43:00,-1318.025
"980",2010-01-12 23:43:10,628.345
"981",2010-01-12 23:43:20,-1225.225
"982",2010-01-12 23:43:30,-268.555
"983",2010-01-12 23:43:40,-383.06
"984",2010-01-12 23:43:50,1696.355
"985",2010-01-12 23:44:00,-439.475
"986",2010-01-12 23:44:10,639.855
"987",2010-01-12 23:44:20,-2003.825
"988",2010-01-12 23:44:30,-2552.43
"989",2010-01-12 23:44:40,-1036.35
"990",2010-01-12 23:44:50,524.83
"991",2010-01-12 23:45:00,1543.12
"992",2010-01-12 23:45:10,945.035
"993",2010-01-12 23:45:20,-326.515
"994",2010-01-12 23:45:30,-1744.02
"995",2010-01-12 23:45:40,243.095
"996",2010-01-12 23:45:50,-1719.51
"997",2010-01-12 23:46:00,2.02
"998",2010-01-12 23:46:10,-1127.375
"999",2010-01-12 23:46:20,3542.25
"1000",2010-01-12 23:46:30,-843.665
"1001",2010-01-12 23:46:40,-1919.895
"1002",2010-01-12 23:46:50,198.54
"1003",2010-01-12 23:47:00,-481.995
"1004",2010-01-12 23:47:10,-1317.44
"1005",2010-01-12 23:47:20,584.545
"1006",2010-01-12 23:47:30,577.55
"1007",2010-01-12 23:47:40,-237.265
"1008",2010-01-12 23:47:50,-351.855
"1009",2010-01-12 23:48:00,-381.85
"1010",2010-01-12 23:48:10,257.855
"1011",2010-01-12 23:48:20,-541.5
"1012",2010-01-12 23:48:30,-51.105
"1013",2010-01-12 23:48:40,-1986.495
"1014",2010-01-12 23:48:50,-519.525
"1015",2010-01-12 23:49:00,784.665
"1016",2010-01-12 23:49:10,-475.855
"1017",2010-01-12 23:49:20,1092.41
"1018",2010-01-12 23:49:30,-321.895
"1019",2010-01-12 23:49:40,-747.805
"1020",2010-01-12 23:49:50,1322.075
"1021",2010-01-12 23:50:00,-1465.085
"1022",2010-01-12 23:50:10,-1980.85
"1023",2010-01-12 23:50:20,-1129.4
"1024",2010-01-12 23:50:30,700.815
"1025",2010-01-12 23:50:40,-110.21
"1026",2010-01-12 23:50:50,1128.825
"1027",2010-01-12 23:51:00,1082.48
"1028",2010-01-12 23:51:10,-372.2
"1029",2010-01-12 23:51:20,-1151.265
"1030",2010-01-12 23:51:30,-1897.82
"1031",2010-01-12 23:51:40,-1044.81
"1032",2010-01-12 23:51:50,1810.11
"1033",2010-01-12 23:52:00,-332.28
"1034",2010-01-12 23:52:10,349.265
"1035",2010-01-12 23:52:20,-1827.235
"1036",2010-01-12 23:52:30,1115.01
"1037",2010-01-12 23:52:40,-1667.59
"1038",2010-01-12 23:52:50,752.73
"1039",2010-01-12 23:53:00,374.76
"1040",2010-01-12 23:53:10,-2213.465
"1041",2010-01-12 23:53:20,1098.04
"1042",2010-01-12 23:53:30,344.23
"1043",2010-01-12 23:53:40,-347.925
"1044",2010-01-12 23:53:50,656.705
"1045",2010-01-12 23:54:00,-2488.705
"1046",2010-01-12 23:54:10,1199.82
"1047",2010-01-12 23:54:20,-2908.345
"1048",2010-01-12 23:54:30,910.995
"1049",2010-01-12 23:54:40,-413.43
"1050",2010-01-12 23:54:50,1314.715
"1051",2010-01-12 23:55:00,-842.48
"1052",2010-01-12 23:55:10,539.845
"1053",2010-01-12 23:55:20,868.455
"1054",2010-01-12 23:55:30,-3544.965
"1055",2010-01-12 23:55:40,674.145
"1056",2010-01-12 23:55:50,-937.18
"1057",2010-01-12 23:56:00,1001.235
"1058",2010-01-12 23:56:10,-173.45
"1059",2010-01-12 23:56:20,-697.115
"1060",2010-01-12 23:56:30,-208.905
"1061",2010-01-12 23:56:40,796.235
"1062",2010-01-12 23:56:50,1240.985
"1063",2010-01-12 23:57:00,-3092.885
"1064",2010-01-12 23:57:10,-1503.64
"1065",2010-01-12 23:57:20,-1046.635
"1066",2010-01-12 23:57:30,2449.77
"1067",2010-01-12 23:57:40,-190.135
"1068",2010-01-12 23:57:50,-974.49
"1069",2010-01-12 23:58:00,360.51
"1070",2010-01-12 23:58:10,1063.62
"1071",2010-01-12 23:58:20,-1368.605
"1072",2010-01-12 23:58:30,-188.67
"1073",2010-01-12 23:58:40,-973.09
"1074",2010-01-12 23:58:50,186.405
"1075",2010-01-12 23:59:00,758.445
"1076",2010-01-12 23:59:10,-2940.17
"1077",2010-01-12 23:59:20,409.465
"1078",2010-01-12 23:59:30,1046.905
"1079",2010-01-12 23:59:40,-194.1
"1080",2010-01-12 23:59:50,-1035.7
