"","DateTime","IU.DWPF.00.BHZ.M"
"1",2010-01-12 21:00:00,116517.865
"2",2010-01-12 21:00:10,116517.910447761
"3",2010-01-12 21:00:20,116517.75
"4",2010-01-12 21:00:30,116518.345
"5",2010-01-12 21:00:40,116517.36
"6",2010-01-12 21:00:50,116517.665
"7",2010-01-12 21:01:00,116517.99
"8",2010-01-12 21:01:10,116517.055
"9",2010-01-12 21:01:20,116517.06
"10",2010-01-12 21:01:30,116517.745
"11",2010-01-12 21:01:40,116517.09
"12",2010-01-12 21:01:50,116517.715
"13",2010-01-12 21:02:00,116518.105
"14",2010-01-12 21:02:10,116518.15
"15",2010-01-12 21:02:20,116518.675
"16",2010-01-12 21:02:30,116518.5
"17",2010-01-12 21:02:40,116518.455
"18",2010-01-12 21:02:50,116518.38
"19",2010-01-12 21:03:00,116518.455
"20",2010-01-12 21:03:10,116518.875
"21",2010-01-12 21:03:20,116518.705
"22",2010-01-12 21:03:30,116518.95
"23",2010-01-12 21:03:40,116518.86
"24",2010-01-12 21:03:50,116518.385
"25",2010-01-12 21:04:00,116518.565
"26",2010-01-12 21:04:10,116519.59
"27",2010-01-12 21:04:20,116519.705
"28",2010-01-12 21:04:30,116520.565
"29",2010-01-12 21:04:40,116519.96
"30",2010-01-12 21:04:50,116520.205
"31",2010-01-12 21:05:00,116520.31
"32",2010-01-12 21:05:10,116519.945
"33",2010-01-12 21:05:20,116520.305
"34",2010-01-12 21:05:30,116520.265
"35",2010-01-12 21:05:40,116520.15
"36",2010-01-12 21:05:50,116520.07
"37",2010-01-12 21:06:00,116520.09
"38",2010-01-12 21:06:10,116519.715
"39",2010-01-12 21:06:20,116519.94
"40",2010-01-12 21:06:30,116520.195
"41",2010-01-12 21:06:40,116520.035
"42",2010-01-12 21:06:50,116519.73
"43",2010-01-12 21:07:00,116520.68
"44",2010-01-12 21:07:10,116520.045
"45",2010-01-12 21:07:20,116520.95
"46",2010-01-12 21:07:30,116521.215
"47",2010-01-12 21:07:40,116520.825
"48",2010-01-12 21:07:50,116520.245
"49",2010-01-12 21:08:00,116520.905
"50",2010-01-12 21:08:10,116520.935
"51",2010-01-12 21:08:20,116521.525
"52",2010-01-12 21:08:30,116520.455
"53",2010-01-12 21:08:40,116520.7
"54",2010-01-12 21:08:50,116521.265
"55",2010-01-12 21:09:00,116520.52
"56",2010-01-12 21:09:10,116521.31
"57",2010-01-12 21:09:20,116520.525
"58",2010-01-12 21:09:30,116520.725
"59",2010-01-12 21:09:40,116520.89
"60",2010-01-12 21:09:50,116521.25
"61",2010-01-12 21:10:00,116521.66
"62",2010-01-12 21:10:10,116521.56
"63",2010-01-12 21:10:20,116521.575
"64",2010-01-12 21:10:30,116522.19
"65",2010-01-12 21:10:40,116521.915
"66",2010-01-12 21:10:50,116521.24
"67",2010-01-12 21:11:00,116521.82
"68",2010-01-12 21:11:10,116521.96
"69",2010-01-12 21:11:20,116521.66
"70",2010-01-12 21:11:30,116521.34
"71",2010-01-12 21:11:40,116521.105
"72",2010-01-12 21:11:50,116521.16
"73",2010-01-12 21:12:00,116521.625
"74",2010-01-12 21:12:10,116520.46
"75",2010-01-12 21:12:20,116521.405
"76",2010-01-12 21:12:30,116521.66
"77",2010-01-12 21:12:40,116521.955
"78",2010-01-12 21:12:50,116521.21
"79",2010-01-12 21:13:00,116522.125
"80",2010-01-12 21:13:10,116522.785
"81",2010-01-12 21:13:20,116523.12
"82",2010-01-12 21:13:30,116522.04
"83",2010-01-12 21:13:40,116522.23
"84",2010-01-12 21:13:50,116521.695
"85",2010-01-12 21:14:00,116522.31
"86",2010-01-12 21:14:10,116523.075
"87",2010-01-12 21:14:20,116522.4
"88",2010-01-12 21:14:30,116521.84
"89",2010-01-12 21:14:40,116523.075
"90",2010-01-12 21:14:50,116522.84
"91",2010-01-12 21:15:00,116522.65
"92",2010-01-12 21:15:10,116523.265
"93",2010-01-12 21:15:20,116523.3
"94",2010-01-12 21:15:30,116522.625
"95",2010-01-12 21:15:40,116521.855
"96",2010-01-12 21:15:50,116522.835
"97",2010-01-12 21:16:00,116523.56
"98",2010-01-12 21:16:10,116522.555
"99",2010-01-12 21:16:20,116522.86
"100",2010-01-12 21:16:30,116523.465
"101",2010-01-12 21:16:40,116522.95
"102",2010-01-12 21:16:50,116523.31
"103",2010-01-12 21:17:00,116522.645
"104",2010-01-12 21:17:10,116522.665
"105",2010-01-12 21:17:20,116522.72
"106",2010-01-12 21:17:30,116522.465
"107",2010-01-12 21:17:40,116523.23
"108",2010-01-12 21:17:50,116523.325
"109",2010-01-12 21:18:00,116523.37
"110",2010-01-12 21:18:10,116523.66
"111",2010-01-12 21:18:20,116523.92
"112",2010-01-12 21:18:30,116523.89
"113",2010-01-12 21:18:40,116524.03
"114",2010-01-12 21:18:50,116524.04
"115",2010-01-12 21:19:00,116522.89
"116",2010-01-12 21:19:10,116523.685
"117",2010-01-12 21:19:20,116523.65
"118",2010-01-12 21:19:30,116523.895
"119",2010-01-12 21:19:40,116523.015
"120",2010-01-12 21:19:50,116522.365
"121",2010-01-12 21:20:00,116523.05
"122",2010-01-12 21:20:10,116523.36
"123",2010-01-12 21:20:20,116522.855
"124",2010-01-12 21:20:30,116523.055
"125",2010-01-12 21:20:40,116523.195
"126",2010-01-12 21:20:50,116523.87
"127",2010-01-12 21:21:00,116523.535
"128",2010-01-12 21:21:10,116523.02
"129",2010-01-12 21:21:20,116522.665
"130",2010-01-12 21:21:30,116522.77
"131",2010-01-12 21:21:40,116524.385
"132",2010-01-12 21:21:50,116523.18
"133",2010-01-12 21:22:00,116523.16
"134",2010-01-12 21:22:10,116522.74
"135",2010-01-12 21:22:20,116522.76
"136",2010-01-12 21:22:30,116523.015
"137",2010-01-12 21:22:40,116522.4
"138",2010-01-12 21:22:50,116523.52
"139",2010-01-12 21:23:00,116522.985
"140",2010-01-12 21:23:10,116523.645
"141",2010-01-12 21:23:20,116523.55
"142",2010-01-12 21:23:30,116523.32
"143",2010-01-12 21:23:40,116524
"144",2010-01-12 21:23:50,116524.06
"145",2010-01-12 21:24:00,116524.58
"146",2010-01-12 21:24:10,116523.82
"147",2010-01-12 21:24:20,116524.855
"148",2010-01-12 21:24:30,116524.075
"149",2010-01-12 21:24:40,116523.845
"150",2010-01-12 21:24:50,116524.65
"151",2010-01-12 21:25:00,116523.835
"152",2010-01-12 21:25:10,116523.985
"153",2010-01-12 21:25:20,116523.34
"154",2010-01-12 21:25:30,116523.41
"155",2010-01-12 21:25:40,116522.96
"156",2010-01-12 21:25:50,116523.475
"157",2010-01-12 21:26:00,116523.49
"158",2010-01-12 21:26:10,116523.32
"159",2010-01-12 21:26:20,116523.86
"160",2010-01-12 21:26:30,116523.735
"161",2010-01-12 21:26:40,116523.94
"162",2010-01-12 21:26:50,116524.13
"163",2010-01-12 21:27:00,116525.025
"164",2010-01-12 21:27:10,116524.475
"165",2010-01-12 21:27:20,116524.785
"166",2010-01-12 21:27:30,116525.205
"167",2010-01-12 21:27:40,116525.495
"168",2010-01-12 21:27:50,116524.98
"169",2010-01-12 21:28:00,116524.975
"170",2010-01-12 21:28:10,116524.48
"171",2010-01-12 21:28:20,116524.895
"172",2010-01-12 21:28:30,116525.165
"173",2010-01-12 21:28:40,116525.675
"174",2010-01-12 21:28:50,116524.945
"175",2010-01-12 21:29:00,116525.005
"176",2010-01-12 21:29:10,116525.03
"177",2010-01-12 21:29:20,116524.945
"178",2010-01-12 21:29:30,116525.23
"179",2010-01-12 21:29:40,116525.105
"180",2010-01-12 21:29:50,116525.765
"181",2010-01-12 21:30:00,116525.365
"182",2010-01-12 21:30:10,116526.445
"183",2010-01-12 21:30:20,116526.535
"184",2010-01-12 21:30:30,116525.815
"185",2010-01-12 21:30:40,116526.625
"186",2010-01-12 21:30:50,116525.65
"187",2010-01-12 21:31:00,116525.115
"188",2010-01-12 21:31:10,116526.51
"189",2010-01-12 21:31:20,116526.225
"190",2010-01-12 21:31:30,116526.54
"191",2010-01-12 21:31:40,116526.645
"192",2010-01-12 21:31:50,116526.01
"193",2010-01-12 21:32:00,116525.815
"194",2010-01-12 21:32:10,116526.08
"195",2010-01-12 21:32:20,116526.49
"196",2010-01-12 21:32:30,116525.945
"197",2010-01-12 21:32:40,116525.635
"198",2010-01-12 21:32:50,116525.8
"199",2010-01-12 21:33:00,116525.745
"200",2010-01-12 21:33:10,116525.935
"201",2010-01-12 21:33:20,116525.27
"202",2010-01-12 21:33:30,116525.565
"203",2010-01-12 21:33:40,116525.88
"204",2010-01-12 21:33:50,116525.895
"205",2010-01-12 21:34:00,116525.36
"206",2010-01-12 21:34:10,116526.45
"207",2010-01-12 21:34:20,116526.695
"208",2010-01-12 21:34:30,116526.285
"209",2010-01-12 21:34:40,116526.515
"210",2010-01-12 21:34:50,116526.565
"211",2010-01-12 21:35:00,116526.405
"212",2010-01-12 21:35:10,116525.755
"213",2010-01-12 21:35:20,116525.85
"214",2010-01-12 21:35:30,116525.82
"215",2010-01-12 21:35:40,116527.085
"216",2010-01-12 21:35:50,116527.335
"217",2010-01-12 21:36:00,116525.875
"218",2010-01-12 21:36:10,116526.285
"219",2010-01-12 21:36:20,116526.435
"220",2010-01-12 21:36:30,116527
"221",2010-01-12 21:36:40,116526.44
"222",2010-01-12 21:36:50,116527.775
"223",2010-01-12 21:37:00,116526.965
"224",2010-01-12 21:37:10,116526.835
"225",2010-01-12 21:37:20,116527.425
"226",2010-01-12 21:37:30,116526.78
"227",2010-01-12 21:37:40,116526.925
"228",2010-01-12 21:37:50,116526.49
"229",2010-01-12 21:38:00,116526.915
"230",2010-01-12 21:38:10,116526.885
"231",2010-01-12 21:38:20,116527.045
"232",2010-01-12 21:38:30,116527.345
"233",2010-01-12 21:38:40,116527
"234",2010-01-12 21:38:50,116526.185
"235",2010-01-12 21:39:00,116526.43
"236",2010-01-12 21:39:10,116527.06
"237",2010-01-12 21:39:20,116525.94
"238",2010-01-12 21:39:30,116526.305
"239",2010-01-12 21:39:40,116527.055
"240",2010-01-12 21:39:50,116526.635
"241",2010-01-12 21:40:00,116526.37
"242",2010-01-12 21:40:10,116527.55
"243",2010-01-12 21:40:20,116526.665
"244",2010-01-12 21:40:30,116526.89
"245",2010-01-12 21:40:40,116526.235
"246",2010-01-12 21:40:50,116526.255
"247",2010-01-12 21:41:00,116526.405
"248",2010-01-12 21:41:10,116526.8
"249",2010-01-12 21:41:20,116526.225
"250",2010-01-12 21:41:30,116527.605
"251",2010-01-12 21:41:40,116527.445
"252",2010-01-12 21:41:50,116527.14
"253",2010-01-12 21:42:00,116526.77
"254",2010-01-12 21:42:10,116527.48
"255",2010-01-12 21:42:20,116527.465
"256",2010-01-12 21:42:30,116527.41
"257",2010-01-12 21:42:40,116527.135
"258",2010-01-12 21:42:50,116526.785
"259",2010-01-12 21:43:00,116528.335
"260",2010-01-12 21:43:10,116528.285
"261",2010-01-12 21:43:20,116528.885
"262",2010-01-12 21:43:30,116528.39
"263",2010-01-12 21:43:40,116528.745
"264",2010-01-12 21:43:50,116529.15
"265",2010-01-12 21:44:00,116528.72
"266",2010-01-12 21:44:10,116529.175
"267",2010-01-12 21:44:20,116528.54
"268",2010-01-12 21:44:30,116528.42
"269",2010-01-12 21:44:40,116528.98
"270",2010-01-12 21:44:50,116528.68
"271",2010-01-12 21:45:00,116528.79
"272",2010-01-12 21:45:10,116529.395
"273",2010-01-12 21:45:20,116528.765
"274",2010-01-12 21:45:30,116528.56
"275",2010-01-12 21:45:40,116528.465
"276",2010-01-12 21:45:50,116528.645
"277",2010-01-12 21:46:00,116528.86
"278",2010-01-12 21:46:10,116528.73
"279",2010-01-12 21:46:20,116528.905
"280",2010-01-12 21:46:30,116528.61
"281",2010-01-12 21:46:40,116528.32
"282",2010-01-12 21:46:50,116528.195
"283",2010-01-12 21:47:00,116528.14
"284",2010-01-12 21:47:10,116527.825
"285",2010-01-12 21:47:20,116527.28
"286",2010-01-12 21:47:30,116527.57
"287",2010-01-12 21:47:40,116528.3
"288",2010-01-12 21:47:50,116527.815
"289",2010-01-12 21:48:00,116528.085
"290",2010-01-12 21:48:10,116528.67
"291",2010-01-12 21:48:20,116528.71
"292",2010-01-12 21:48:30,116528.97
"293",2010-01-12 21:48:40,116527.805
"294",2010-01-12 21:48:50,116528.205
"295",2010-01-12 21:49:00,116528.235
"296",2010-01-12 21:49:10,116527.935
"297",2010-01-12 21:49:20,116527.9
"298",2010-01-12 21:49:30,116527.79
"299",2010-01-12 21:49:40,116527.325
"300",2010-01-12 21:49:50,116528.06
"301",2010-01-12 21:50:00,116527.555
"302",2010-01-12 21:50:10,116527.245
"303",2010-01-12 21:50:20,116528.33
"304",2010-01-12 21:50:30,116528.97
"305",2010-01-12 21:50:40,116528.705
"306",2010-01-12 21:50:50,116528.66
"307",2010-01-12 21:51:00,116528.375
"308",2010-01-12 21:51:10,116528.425
"309",2010-01-12 21:51:20,116527.985
"310",2010-01-12 21:51:30,116527.685
"311",2010-01-12 21:51:40,116527.85
"312",2010-01-12 21:51:50,116528.83
"313",2010-01-12 21:52:00,116528.69
"314",2010-01-12 21:52:10,116528.755
"315",2010-01-12 21:52:20,116529.475
"316",2010-01-12 21:52:30,116529.4
"317",2010-01-12 21:52:40,116529.595
"318",2010-01-12 21:52:50,116529.73
"319",2010-01-12 21:53:00,116529.505
"320",2010-01-12 21:53:10,116530.505
"321",2010-01-12 21:53:20,116529.83
"322",2010-01-12 21:53:30,116529.12
"323",2010-01-12 21:53:40,116529.54
"324",2010-01-12 21:53:50,116529.765
"325",2010-01-12 21:54:00,116530.325
"326",2010-01-12 21:54:10,116529.58
"327",2010-01-12 21:54:20,116530.145
"328",2010-01-12 21:54:30,116531.01
"329",2010-01-12 21:54:40,116530.37
"330",2010-01-12 21:54:50,116530.38
"331",2010-01-12 21:55:00,116529.935
"332",2010-01-12 21:55:10,116530.245
"333",2010-01-12 21:55:20,116530.825
"334",2010-01-12 21:55:30,116530.11
"335",2010-01-12 21:55:40,116530.04
"336",2010-01-12 21:55:50,116531.02
"337",2010-01-12 21:56:00,116531.405
"338",2010-01-12 21:56:10,116531.45
"339",2010-01-12 21:56:20,116530.555
"340",2010-01-12 21:56:30,116529.7
"341",2010-01-12 21:56:40,116529.125
"342",2010-01-12 21:56:50,116529.91
"343",2010-01-12 21:57:00,116529.95
"344",2010-01-12 21:57:10,116530.955
"345",2010-01-12 21:57:20,116530.22
"346",2010-01-12 21:57:30,116530.235
"347",2010-01-12 21:57:40,116530.93
"348",2010-01-12 21:57:50,116530.79
"349",2010-01-12 21:58:00,116531.325
"350",2010-01-12 21:58:10,116531.345
"351",2010-01-12 21:58:20,116530.75
"352",2010-01-12 21:58:30,116530.89
"353",2010-01-12 21:58:40,116531.29
"354",2010-01-12 21:58:50,116530.86
"355",2010-01-12 21:59:00,116530.425
"356",2010-01-12 21:59:10,116531.85
"357",2010-01-12 21:59:20,116531.445
"358",2010-01-12 21:59:30,116531.19
"359",2010-01-12 21:59:40,116531.24
"360",2010-01-12 21:59:50,116531.28
"361",2010-01-12 22:00:00,116530.655
"362",2010-01-12 22:00:10,116530.685
"363",2010-01-12 22:00:20,116531.605
"364",2010-01-12 22:00:30,116532.065
"365",2010-01-12 22:00:40,116530.79
"366",2010-01-12 22:00:50,116531.465
"367",2010-01-12 22:01:00,116531.355
"368",2010-01-12 22:01:10,116530.64
"369",2010-01-12 22:01:20,116530.555
"370",2010-01-12 22:01:30,116531.09
"371",2010-01-12 22:01:40,116531.245
"372",2010-01-12 22:01:50,116531.79
"373",2010-01-12 22:02:00,116530.8
"374",2010-01-12 22:02:10,116530.905
"375",2010-01-12 22:02:20,116531.23
"376",2010-01-12 22:02:30,116531.61
"377",2010-01-12 22:02:40,116531.83
"378",2010-01-12 22:02:50,116531.17
"379",2010-01-12 22:03:00,116531.795
"380",2010-01-12 22:03:10,116531.48
"381",2010-01-12 22:03:20,116530.6
"382",2010-01-12 22:03:30,116529.825
"383",2010-01-12 22:03:40,116530.41
"384",2010-01-12 22:03:50,116530.81
"385",2010-01-12 22:04:00,116530.565
"386",2010-01-12 22:04:10,116530.68
"387",2010-01-12 22:04:20,116531
"388",2010-01-12 22:04:30,116531.575
"389",2010-01-12 22:04:40,116530.79
"390",2010-01-12 22:04:50,116531.14
"391",2010-01-12 22:05:00,116530.84
"392",2010-01-12 22:05:10,116530.84
"393",2010-01-12 22:05:20,116530.995
"394",2010-01-12 22:05:30,116531.975
"395",2010-01-12 22:05:40,116531.555
"396",2010-01-12 22:05:50,116531.785
"397",2010-01-12 22:06:00,116531.17
"398",2010-01-12 22:06:10,116532.025
"399",2010-01-12 22:06:20,116531.56
"400",2010-01-12 22:06:30,116531.09
"401",2010-01-12 22:06:40,116531.86
"402",2010-01-12 22:06:50,116530.485
"403",2010-01-12 22:07:00,116530.975
"404",2010-01-12 22:07:10,116532.18
"405",2010-01-12 22:07:20,116531.335
"406",2010-01-12 22:07:30,116530.795
"407",2010-01-12 22:07:40,116531.18
"408",2010-01-12 22:07:50,116531.46
"409",2010-01-12 22:08:00,116531.55
"410",2010-01-12 22:08:10,116531.845
"411",2010-01-12 22:08:20,116531.935
"412",2010-01-12 22:08:30,116532.17
"413",2010-01-12 22:08:40,116531.74
"414",2010-01-12 22:08:50,116531.1
"415",2010-01-12 22:09:00,116531.395
"416",2010-01-12 22:09:10,116531.685
"417",2010-01-12 22:09:20,116531.54
"418",2010-01-12 22:09:30,116531.31
"419",2010-01-12 22:09:40,116531.23
"420",2010-01-12 22:09:50,116531.045
"421",2010-01-12 22:10:00,116531.875
"422",2010-01-12 22:10:10,116531.39
"423",2010-01-12 22:10:20,116531.5
"424",2010-01-12 22:10:30,116531.195
"425",2010-01-12 22:10:40,116531.485
"426",2010-01-12 22:10:50,116532.105
"427",2010-01-12 22:11:00,116532.09
"428",2010-01-12 22:11:10,116531.215
"429",2010-01-12 22:11:20,116531.985
"430",2010-01-12 22:11:30,116532.8
"431",2010-01-12 22:11:40,116532.43
"432",2010-01-12 22:11:50,116531.44
"433",2010-01-12 22:12:00,116531.64
"434",2010-01-12 22:12:10,116532.28
"435",2010-01-12 22:12:20,116532.005
"436",2010-01-12 22:12:30,116531.705
"437",2010-01-12 22:12:40,116531.52
"438",2010-01-12 22:12:50,116531.48
"439",2010-01-12 22:13:00,116532.02
"440",2010-01-12 22:13:10,116530.75
"441",2010-01-12 22:13:20,116530.73
"442",2010-01-12 22:13:30,116531.175
"443",2010-01-12 22:13:40,116531.355
"444",2010-01-12 22:13:50,116530.99
"445",2010-01-12 22:14:00,116530.905
"446",2010-01-12 22:14:10,116532.035
"447",2010-01-12 22:14:20,116532.755
"448",2010-01-12 22:14:30,116531.85
"449",2010-01-12 22:14:40,116531.525
"450",2010-01-12 22:14:50,116532.33
"451",2010-01-12 22:15:00,116531.6
"452",2010-01-12 22:15:10,116531.35
"453",2010-01-12 22:15:20,116531.855
"454",2010-01-12 22:15:30,116531.745
"455",2010-01-12 22:15:40,116531.335
"456",2010-01-12 22:15:50,116532.435
"457",2010-01-12 22:16:00,116532.475
"458",2010-01-12 22:16:10,116533.335
"459",2010-01-12 22:16:20,116532.265
"460",2010-01-12 22:16:30,116531.955
"461",2010-01-12 22:16:40,116532.1
"462",2010-01-12 22:16:50,116532.515
"463",2010-01-12 22:17:00,116532.11
"464",2010-01-12 22:17:10,116532.46
"465",2010-01-12 22:17:20,116532.25
"466",2010-01-12 22:17:30,116531.69
"467",2010-01-12 22:17:40,116531.945
"468",2010-01-12 22:17:50,116531.895
"469",2010-01-12 22:18:00,116532.76
"470",2010-01-12 22:18:10,116531.955
"471",2010-01-12 22:18:20,116531.775
"472",2010-01-12 22:18:30,116531.18
"473",2010-01-12 22:18:40,116531.85
"474",2010-01-12 22:18:50,116532.05
"475",2010-01-12 22:19:00,116531.82
"476",2010-01-12 22:19:10,116532.005
"477",2010-01-12 22:19:20,116532.57
"478",2010-01-12 22:19:30,116532.535
"479",2010-01-12 22:19:40,116532.165
"480",2010-01-12 22:19:50,116531.905
"481",2010-01-12 22:20:00,116532.005
"482",2010-01-12 22:20:10,116531.855
"483",2010-01-12 22:20:20,116532.205
"484",2010-01-12 22:20:30,116532.085
"485",2010-01-12 22:20:40,116531.56
"486",2010-01-12 22:20:50,116531.59
"487",2010-01-12 22:21:00,116532.21
"488",2010-01-12 22:21:10,116532.455
"489",2010-01-12 22:21:20,116531.96
"490",2010-01-12 22:21:30,116531.605
"491",2010-01-12 22:21:40,116531.48
"492",2010-01-12 22:21:50,116532.01
"493",2010-01-12 22:22:00,116532.15
"494",2010-01-12 22:22:10,116531.88
"495",2010-01-12 22:22:20,116531.065
"496",2010-01-12 22:22:30,116532.34
"497",2010-01-12 22:22:40,116532.795
"498",2010-01-12 22:22:50,116531.44
"499",2010-01-12 22:23:00,116531.44
"500",2010-01-12 22:23:10,116531.44
"501",2010-01-12 22:23:20,116531.85
"502",2010-01-12 22:23:30,116531.51
"503",2010-01-12 22:23:40,116531.63
"504",2010-01-12 22:23:50,116532.33
"505",2010-01-12 22:24:00,116531.245
"506",2010-01-12 22:24:10,116530.995
"507",2010-01-12 22:24:20,116531.58
"508",2010-01-12 22:24:30,116531.96
"509",2010-01-12 22:24:40,116531.605
"510",2010-01-12 22:24:50,116532.15
"511",2010-01-12 22:25:00,116531.54
"512",2010-01-12 22:25:10,116531.275
"513",2010-01-12 22:25:20,116531.74
"514",2010-01-12 22:25:30,116531.525
"515",2010-01-12 22:25:40,116531.43
"516",2010-01-12 22:25:50,116531.07
"517",2010-01-12 22:26:00,116531.185
"518",2010-01-12 22:26:10,116531.645
"519",2010-01-12 22:26:20,116531.835
"520",2010-01-12 22:26:30,116530.375
"521",2010-01-12 22:26:40,116530.56
"522",2010-01-12 22:26:50,116531.02
"523",2010-01-12 22:27:00,116531.3
"524",2010-01-12 22:27:10,116530.5
"525",2010-01-12 22:27:20,116530.785
"526",2010-01-12 22:27:30,116531.16
"527",2010-01-12 22:27:40,116530.83
"528",2010-01-12 22:27:50,116530.595
"529",2010-01-12 22:28:00,116531.675
"530",2010-01-12 22:28:10,116531.56
"531",2010-01-12 22:28:20,116530.81
"532",2010-01-12 22:28:30,116531.52
"533",2010-01-12 22:28:40,116530.62
"534",2010-01-12 22:28:50,116531.745
"535",2010-01-12 22:29:00,116530.685
"536",2010-01-12 22:29:10,116530.725
"537",2010-01-12 22:29:20,116531.31
"538",2010-01-12 22:29:30,116531.46
"539",2010-01-12 22:29:40,116530.15
"540",2010-01-12 22:29:50,116530.845
"541",2010-01-12 22:30:00,116530.96
"542",2010-01-12 22:30:10,116531.09
